code_nacres,designation,code_ijm,prix_ht,condt,nb_unites,prix_unitaire,marque,page
NA31,POWER SYBR Green PCR Master Mix (5ml),KBM5372,345.49,1,1,345.49,LIFE TECHNOLOGIE,9
NA54,T4 DNA LIGASE (100u),EM004,27.37,1,1,27.37,LIFE Technologie,10
NA54,T4 DNA LIGASE (20 000u),M0202S,59.39,1,1,59.39,BIOLABS,10
NA54,"DNase I recombinant, RNase free solution (10 000u)",EM0022,192.81,1,1,192.81,ROCHE,10
NA54,DNase I (RNase-free) (1 000u),M0303S,65.81,1,1,65.81,BIOLABS,10
NA54,DNase I 100mg (2 X 10 000u),EM0012,96.81,1,1,96.81,ROCHE,10
NA54,"PHOSPHATASE, ALKALINE (AP) MB Grade 20u/µl (1000u)",EM0053,81.79,1,1,81.79,ROCHE,10
NA54,QUICK CIP (1000u) Remplace M0290S PHOSPHATASE ALCALINE (CALF) 10u/µl (1000u),M0525S,85.07,1,1,85.07,BIOLABS,10
NA54,CALF INTESTINAL ALKALINE PHOSPHATASE 20u/µl (1000u),EM0051,78.22,1,1,78.22,LIFE Technologie,10
NA54,T4 POLYNUCLEOTIDE KINASE (500u),M0201S,53.93,1,1,53.93,BIOLABS,10
NA54,NEBuilder Hifi DNA Assembly Master Mix (10 rxn),E2621S,162.52,1,1,162.52,BIOLABS,10
NA54,"PROTEINASE K, Recombinant, PCR Grade Lyophilizate 100mg",EM0082,70.49,1,1,70.49,ROCHE,10
NA54,PROTEINASE K 100mg,EM0082C,128.39,1,1,128.39,PROMEGA,10
NA54,PROTEINASE K (1 600u),P8107S,83.03,1,1,83.03,BIOLABS,10
NA54,RNase A 100mg,EM0092,89.56,1,1,89.56,ROCHE,10
NA54,QUICK LIGATION KIT 30 Réactions,M2200S,97.58,1,1,97.58,BIOLABS,10
NA55,TAQ DNA POLYMERASE (400u) (Tampon + MgSO4),M0267S,47.99,1,1,47.99,BIOLABS,10
NA55,PLATINIUM TAQ DNA POLYMERASE (100 Réactions),EM0031,78.57,1,1,78.57,LIFE Technologie,10
NA55,GoTAQ G2 POLYMERASE (500u),EM0025,91.38,1,1,91.38,PROMEGA,10
NA55,GoTAQ qPCR Master Mix 5ml,EM0024,126.74,1,1,126.74,PROMEGA,10
NA55,TAQ POLYMERASE (500u),EM003,150.15,1,1,150.15,LIFE Technologie,10
NA55,TAQ DNA POLYMERASE (400u) (Tampon + MgCL2),M0273S,47.99,1,1,47.99,BIOLABS,10
NA55,VENT DNA POLYMERASE (200u),M0254S,63.67,1,1,63.67,BIOLABS,10
NA55,DNA POLYMERASE I (500u),M0209S,65.81,1,1,65.81,BIOLABS,10
NA55,DNA POLYMERASE I Lg Fragm KLENOW (200u),M0210S,59.39,1,1,59.39,BIOLABS,10
NA55,T4 DNA POLYMERASE (150u),M0203S,64.2,1,1,64.2,BIOLABS,10
NA55,T7 RNA POLYMÉRASE (5 000u),M0251S,65.06,1,1,65.06,BIOLABS,10
NA55,T7 Endonuclease I (250u),M0302S,75.49,1,1,75.49,BIOLABS,10
NA55,PFU DNA POLYMERASE (100u),M7741,132.57,1,1,132.57,PROMEGA,10
NA55,PHUSION HIGH FIDELITY DNA POLYMERASE (100u),F0530S,72.88,1,1,72.88,LIFE Technologie,10
NA55,PHUSION HIGH FIDELITY DNA POLYMERASE (100u),M0530S,89.13,1,1,89.13,BIOLABS,10
NA55,PHUSION Hot Start Flex 2X Master Mix (100rxn),M0536S,198.29,1,1,198.29,BIOLABS,10
NA55,Q5 HIGH FIDELITY DNA POLYMERASE (100u),M0491S,85.39,1,1,85.39,BIOLABS,10
NA55,AccuPrime PFX DNA Polymerase (200 réactions),EM007,368.41,1,1,368.41,LIFE Technologie,10
NA55,ProtoSCRIPT II REVERSE TRANSCRIPTASE (10 000u),M0368L,160.93,1,1,160.93,BIOLABS,10
NA55,SUPERSCRIPT II REVERSE TRANSCRIPTASE (10 000u),EM009,190.25,1,1,190.25,LIFE Technologie,10
NA55,SUPERSCRIPT III REVERSE TRANSCRIPTASE (2 000u),EM0093,105.07,1,1,105.07,LIFE Technologie,10
NA55,SUPERSCRIPT III VILO (50 réactions),EM0094,684.97,1,1,684.97,LIFE Technologie,10
NA55,SUPERSCRIPT IV REVERSE TRANSCRIPTASE (10 000u),EM0097,357.01,1,1,357.01,LIFE Technologie,10
NA55,M-MLV REVERSE TRANSCRIPTASE (40 000u),EM008,188.58,1,1,188.58,LIFE Technologie,10
NA55,pGEM-T Easy Vector System I (20 réact),A1360,202.29,1,1,202.29,PROMEGA,10
NA53,AAT I (500u),R0117S,59.39,1,1,59.39,BIOLABS,11
NA53,ACC I (1 000u),R0161S,69.82,1,1,69.82,BIOLABS,11
NA53,AGE I (300u) HF Haute Fidélité,R0552S,68.21,1,1,68.21,BIOLABS,11
NA53,APA I (5 000u),R0114S,67.41,1,1,67.41,BIOLABS,11
NA53,AVA I (2 000u),R0152S,63.4,1,1,63.4,BIOLABS,11
NA53,AVA II (2 000u),R0153S,63.4,1,1,63.4,BIOLABS,11
NA53,BAM HI (10 000u) HF Haute Fidélité,R0136S,48.15,1,1,48.15,BIOLABS,11
NA53,BCL I (3 000u),R0160S,57.78,1,1,57.78,BIOLABS,11
NA53,BGL II (2 000u),R0144S,57.78,1,1,57.78,BIOLABS,11
NA53,BSM I (500u),R0134S,65.81,1,1,65.81,BIOLABS,11
NA53,CLA I (1 000u),R0197S,63.4,1,1,63.4,BIOLABS,11
NA53,DPN I (1 000u),R0176S,61.79,1,1,61.79,BIOLABS,11
NA53,ECO RI (10 000u) HF Haute Fidélité,R0101S,48.15,1,1,48.15,BIOLABS,11
NA53,ECO RV (4 000u) HF Haute Fidélité,R0195S,55.37,1,1,55.37,BIOLABS,11
NA53,HINC II (1 000u),R0103S,60.19,1,1,60.19,BIOLABS,11
NA53,HIND III (10 000u),R0104S,48.15,1,1,48.15,BIOLABS,11
NA53,HPA I (500u),R0105S,59.39,1,1,59.39,BIOLABS,11
NA53,KPN I (4 000u) HF Haute Fidélité,R0142S,58.58,1,1,58.58,BIOLABS,11
NA53,MLU I (1 000u) HF Haute Fidélité,R0198S,63.4,1,1,63.4,BIOLABS,11
NA53,NCO I (1 000u) HF Haute Fidélité,R0193S,60.19,1,1,60.19,BIOLABS,11
NA53,NDE I (4 000u),R0111S,63.4,1,1,63.4,BIOLABS,11
NA53,NHE I (1 000u) HF Haute Fidélité,R0131S,65.0,1,1,65.0,BIOLABS,11
NA53,NOT I (500u),R0189S,63.67,1,1,63.67,BIOLABS,11
NA53,NOT I (500u) HF Haute Fidélité,R3189S,63.67,1,1,63.67,BIOLABS,11
NA53,NRU I (1 000u) HF Haute Fidélité,R0192S,57.78,1,1,57.78,BIOLABS,11
NA53,PAC I (250u),R0547S,66.61,1,1,66.61,BIOLABS,11
NA53,PST I (10 000u),R0140S,61.79,1,1,61.79,BIOLABS,11
NA53,PST I (10 000u) HF Haute Fidélité,R3140S,61.79,1,1,61.79,BIOLABS,11
NA53,PVU I (500u) HF Haute Fidélité,R0150S,66.61,1,1,66.61,BIOLABS,11
NA53,PVU II (5 000u),R0151S,57.78,1,1,57.78,BIOLABS,11
NA53,SAC I (2 000u) HF Haute Fidélité,R0156S,57.78,1,1,57.78,BIOLABS,11
NA53,SAC II (2 000u),R0157S,60.19,1,1,60.19,BIOLABS,11
NA53,SAL I (2 000u) HF Haute Fidélité,R0138S,56.98,1,1,56.98,BIOLABS,11
NA53,SCA I (1 000u) HF Haute Fidélité,R0122S,63.4,1,1,63.4,BIOLABS,11
NA53,SMA I (2 000u),R0141S,56.18,1,1,56.18,BIOLABS,11
NA53,SPE I (500u) HF Haute Fidélité,R0133S,63.4,1,1,63.4,BIOLABS,11
NA53,SPH I (500u) HF Haute Fidélité,R0182S,61.79,1,1,61.79,BIOLABS,11
NA53,SSP I (1 000u) HF Haute Fidélité,R0132S,67.41,1,1,67.41,BIOLABS,11
NA53,XBA I (3 000u),R0145S,63.4,1,1,63.4,BIOLABS,11
NA53,XHO I (5 000u),R0146S,63.4,1,1,63.4,BIOLABS,11
NA53,XMA I (500u),R0180S,65.0,1,1,65.0,BIOLABS,11
NA53,XMN I (1 000u),R0194S,60.19,1,1,60.19,BIOLABS,11
NA55,dNTP set 100 mM/4x25 µmol,NU005,79.2,1,1,79.2,PROMEGA,12
NA55,PCR Nucléotide Mix 200 µl,NU008,34.2,1,1,34.2,ROCHE,12
NA55,100mM dNTP Set (4x25µmol),NU007,115.37,1,1,115.37,LIFE Technologie,12
NA31,1Kb PLUS DNA Ladder (250µg),PM001,166.68,1,1,166.68,LIFE Technologie,12
NA31,1Kb DNA Ladder (100µg ),N3232S,48.15,1,1,48.15,BIOLABS,12
NA31,100bp DNA Ladder (50µg ),N3231S,50.18,1,1,50.18,BIOLABS,12
NA31,"Blue Protein Standard, Broad Range (100rxns) Remplace P7706S",P7718S,151.89,1,1,151.89,BIOLABS,12
NA31,PageRuler PLUS Prestained Protein Ladder (10-250Kda) (2x250µl),PM017,151.59,1,1,151.59,réf THERMO 26619,12
NA31,PageRuler Prestained Protein Ladder (10-170Kda) (2x250µl),PM018,150.7,1,1,150.7,réf THERMO 26616,12
NA31,SeeBlue Plus2 Pre-Standard 500µl,PM008,211.97,1,1,211.97,LIFE Technologie,12
NA54,Recombinant Rnasin (2 500u),R001,80.79,1,1,80.79,PROMEGA,12
NA54,RNaseOUT Recombinant Ribonuclease Inhibitor (5 000u),R002,98.64,1,1,98.64,LIFE Technologie,12
NA54,"Rnase Inhibitor, Human placenta (2 000u)",M0307S,77.84,1,1,77.84,BIOLABS,12
NA71,"MEM (1X), liquid, avec Earles salts, avec Glutamax I, 500ml",RCC101,9.1,1,1,9.1,"Réf LIFE Technologie
41090028",13
NA71,"MEM (100X), liquid, sans L-Glutamine 100ml",RCC102,7.63,1,1,7.63,"Réf LIFE Technologie
11140035",13
NA71,"D-MEM (1X), liquid (High Glucose), avec Glutamax I, avec Sodium Pyrivate, 500ml",RCC111,8.09,1,1,8.09,"Réf LIFE Technologie
31966021",13
NA71,"D-MEM (1X), liquid (High Glucose), avec Glutamax I, sans Sodium Pyrivate, 500ml",RCC112,6.88,1,1,6.88,"Réf LIFE Technologie
61965026",13
NA71,"D-MEM (1X), liquid (High Glucose), avec L-Glutamine, 4,5g/L glucose avec Sodium Pyrivate,
500ml",RCC113,6.36,1,1,6.36,"Réf LIFE Technologie
41966029",13
NA71,"D-MEM (1X), liquid (High Glucose), avec L-Glutamine, 4,5g/L glucose sans Sodium Pyrivate,
500ml",RCC116,6.47,1,1,6.47,"Réf LIFE Technologie
41965039",13
NA71,"D-MEM (1X), liquid (Low Glucose), avec L-Glutamine, 1g/L glucose avec Sodium Pyrivate,
500ml",RCC114,6.35,1,1,6.35,"Réf LIFE Technologie
31885023",13
NA71,"D-MEM (1X), liquid (High Glucose), avec L-Glutamine, 4500mg/L D-glucose sans Sodium
Pyrivate, sans Rouge de phénol 500ml",RCC118,8.56,1,1,8.56,"Réf LIFE Technologie
21063029",13
NA71,"D-MEM/F-12 (1:1) (1X), liquid avec Glutamax, 500ml",RCC115,12.71,1,1,12.71,"Réf LIFE Technologie
31331028",13
NA71,"D-MEM/F-12 (1:1) (1X), liquid sans L-Glutamine, 500ml",RCC117,11.3,1,1,11.3,"Réf LIFE Technologie
21331020",13
NA71,"RPMI 1640 Medium (1X), liquid, avec L-Glutamine, 500ml",RCC121,5.23,1,1,5.23,"Réf LIFE Technologie
21875034",13
NA71,"RPMI 1640 Medium (1X), liquid, sans L-Glutamine, 500ml",RCC122,5.24,1,1,5.24,"Réf LIFE Technologie
31870025",13
NA71,"RPMI 1640 Medium (1X), liquid, avec Glutamax I, 500ml",RCC123,6.17,1,1,6.17,"Réf LIFE Technologie
61870010",13
NA71,"Opti-MEM (1X) avec Glutamax I, 2400mg/L … 500ml",RCC124,17.18,1,1,17.18,"Réf LIFE Technologie
51985026",13
NA26,"L-Glutamine 200mM (100X), liquid 100ml",RCC131,7.27,1,1,7.27,"Réf LIFE Technologie
25030024",13
NA71,"D-PBS (10X), liquid, sans Calcium, sans Magnésium, 500ml",RCC201,14.31,1,1,14.31,"Réf LIFE Technologie
14200067",13
NA71,"D-PBS (1X), liquid, sans Calcium, sans Magnésium, sans Phenol Red, 500ml",RCC202,5.15,1,1,5.15,"Réf LIFE Technologie
14190094",13
NA25,UltraPure Dnase/Rnase-Free Distilled Water 500ml,RCC211,5.94,1,1,5.94,"Réf LIFE Technologie
10977035",13
NA56,"Lipofectamine 2000 Transfection Reagent 1,5ml",RCC301,819.15,1,1,819.15,"Réf LIFE Technologie
11668019",14
NA56,"Lipofectamine 2000 Transfection Reagent 0,75ml",RCC302,525.52,1,1,525.52,"Réf LIFE Technologie
11668027",14
NA56,"Lipofectamine 3000 0,75ml",RCC308,614.3,1,1,614.3,"Réf LIFE Technologie
L3000008",14
NA56,"Lipofectamine RNAIMAX 0,75ml",RCC312,696.14,1,1,696.14,"Réf LIFE Technologie
13778075",14
NA56,Lipofectamine LTX 1ml,RCC313,797.62,1,1,797.62,"Réf LIFE Technologie
15338100",14
NA56,TurboFect Transfection Reagent 1ml,RCC307,255.25,1,1,255.25,Réf THERMO R0531,14
NA56,Oligofectamine Transfection Reagent 1ml,RCC304,680.06,1,1,680.06,"Réf LIFE Technologie
12252011",14
NA71,"FBS Fœtal Bovine Serum, Value FBS (Origin: Brazil) 500ml",RCC401,213.79,1,1,213.79,A5256701,14
NA76,"Penicillin-Streptomycin, liquid 100ml",RCC501,9.98,1,1,9.98,15140122,14
NA76,Ampicillin Sodium salt 1g,RCC502,4.49,1,1,4.49,EUROMEDEX,14
NA76,Ampicillin Sodium salt 10g,RCC504,20.06,1,1,20.06,EUROMEDEX,14
NA76,"GENETICIN Selective Antibiotic (G418 Sulfate) 50mg/ml, 20ml",RCC503,116.26,1,1,116.26,"Réf LIFE Technologie
10131035",14
NA76,ANTIBIOTIC ANTIMYCOTIC 100ml,RCC505,61.42,1,1,61.42,"Réf LIFE Technologie
15240062",14
NA78,"Trypsin-EDTA (1X) 0,05% (Trypsin with EDTA 4Na) Phenol Red 100ml",C0642,6.58,1,1,6.58,"Réf LIFE Technologie
25300054",14
NA78,"Trypsin-EDTA (1X) 0,25% Phenol Red 100ml",C0643,7.01,1,1,7.01,"Réf LIFE Technologie
25200056",14
NB03,SERINGUE STÉRILE 1ml TUBERCULINE Sans aiguille (x100),D0491,8.62,1,1,8.62,TERUMO,15
NB03,SERINGUE STÉRILE 3ml (x100),D0492,8.62,1,1,8.62,TERUMO,15
NB03,SERINGUE STÉRILE 5ml (x100),D04921,13.47,1,1,13.47,TERUMO,15
NB03,SERINGUE STÉRILE 10ml (x100),D0493,11.15,1,1,11.15,TERUMO,15
NB03,SERINGUE STÉRILE 20ml (x50),D04931,11.73,1,1,11.73,TERUMO,15
NB03,SERINGUE STÉRILE 50ml (x25),D0494,13.8,1,1,13.8,TERUMO,15
NB03,"AIGUILLE STÉRILE 18G 1,2x40mm Rose (x100)",D0498,3.1,1,1,3.1,BD,15
NB03,"AIGUILLE STÉRILE 20G 0,9x25mm Jaune (x100)",D0495A,3.1,1,1,3.1,BD,15
NB03,"AIGUILLE STÉRILE 21G 0,8x25mm Vert (x100)",D0497,3.1,1,1,3.1,BD,15
NB03,"AIGUILLE STÉRILE 23G 0,6x25mm Bleu (x100)",D0496,3.1,1,1,3.1,BD,15
NB03,"AIGUILLE STÉRILE 24G 0,55x25mm Bleu (x100) STERICAN",D0496A,2.28,1,1,2.28,BD,15
NB03,"AIGUILLE STÉRILE 26G 0,45x12mm Marron (x100)",D0495,6.19,1,1,6.19,BD,15
NB03,"AIGUILLE STÉRILE 27G ext 0,41x13 (1/2) mm Gris (x100)",D0495B,10.31,1,1,10.31,BD,15
NB03,"AIGUILLE STÉRILE 30G 0,3x13mm Beige (x100)",D0499,2.03,1,1,2.03,BD,15
NB51,MICRO-SPATULE DOUBLE 130mm,D050,6.36,1,1,6.36,,15
NB51,SPATULE DOUBLE Flexible 180mm,D051,10.94,1,1,10.94,,15
NB51,SPATULE DOUBLE Flexible 500mm,D051A,10.63,1,1,10.63,,15
NB51,SPATULE CUILLIÈRE 150mm,D052,15.74,1,1,15.74,,15
NB51,PINCE à DISSECTION DROITE 20cm Bout rond,D034,5.36,1,1,5.36,,15
NB51,"PINCE BRUCELLE DROITE 14,5cm Bout pointu",D035,3.85,1,1,3.85,,15
NB51,"PINCE BRUCELLE COURBEE 10,5cm Bout pointu",D036,12.57,1,1,12.57,,15
NB51,"PINCE BRUCELLE DROITE 10,5cm Bout pointu",D037,11.3,1,1,11.3,,15
NB51,"PINCE FINE DROITE 11cm Bout pointu ""DUMONT N°5""",D038,8.49,1,1,8.49,,15
NB51,"PINCE FINE COURBEE 11cm Bout pointu ""DUMONT N°7""",D039,14.22,1,1,14.22,,15
